transaction_id,customer_id,purchase_amount,product_category,transaction_date
619eea42-8d2d-4aac-be56-c487de664402,5671,132.23,Electronics,2023-08-13 16:27:24
9f216aa2-4bf1-414d-8299-339b19cf320b,1803,86.5,Books,2023-03-20 06:21:07
3383a748-7ddc-42f2-aaca-03882d47b95b,6313,147.07,Electronics,2023-07-12 18:18:20
1ef0b32f-0fa9-4ec2-97f0-973cc7f6c687,2685,148.28,Kitchen,2024-02-20 18:41:16
ba0ec6e5-b3c8-41e0-baa4-e721ece7a760,1240,49.4,Sports,2023-08-13 06:28:37
c91001d2-c532-4810-8ec3-b7b3bf0422c4,1362,184.7,Books,2023-10-24 18:36:34
794f0193-4f19-44b1-8897-797514b38d85,9365,53.51,Kitchen,2024-01-28 02:36:59
a6d9449c-06ee-4350-b76b-b6f21b1f8cc3,7684,42.31,Books,2024-02-05 01:43:05
bda738be-9bc2-46c5-ae25-b328247dfe1a,1670,113.06,Kitchen,2023-07-09 11:35:34
b71c53a9-29d4-4c50-a420-6bd81a6343a8,3651,108.7,Kitchen,2023-09-12 11:40:41
37b2def1-e5f1-4b90-b83d-6b0ccbff2881,3497,49.79,Outdoors,2023-11-03 20:39:39
ba41f4a3-fbb8-46b6-9a5f-94423364bc11,8448,112.15,Sports,2024-01-13 05:27:37
fce3a754-5610-4ebd-9afd-c2d0fd4d4ad3,5092,145.29,Outdoors,2023-07-17 18:39:15
a4478174-8ece-4837-8528-0fb5c2bee8e8,4509,162.88,Outdoors,2023-06-01 10:13:19
ac65d4ed-eaf5-456a-a5a0-cf98cab4d789,9020,134.25,Home,2023-09-12 04:06:43
d3908947-9053-402a-9400-d0a69f65bd8d,8186,80.1,Outdoors,2023-05-24 07:57:09
15049594-2d70-493a-9e81-cb64da85db2f,9393,77.49,Electronics,2023-05-02 12:29:25
1951585d-9ec5-46cc-b1ae-98940efc2178,4243,127.89,Clothing,2024-01-16 07:21:26
5503b9cc-489b-407c-b45b-745b573b08e6,2511,86.78,Sports,2023-08-16 16:07:47
d202f404-4720-497f-a88c-4af754a96e2c,6772,29.68,Books,2023-05-01 16:17:11
a1f8cf8d-71b0-4544-882d-f39bf2e84b46,2632,51.12,Kitchen,2023-10-07 03:27:47
08a772f7-35c8-4485-aaad-d3d82fdcf1bb,9876,29.63,Kitchen,2023-08-19 18:18:06
ce033b79-5592-4bb6-90cb-a7096b038cc4,2360,61.78,Electronics,2023-04-19 00:05:35
94fc19a4-1579-4d7e-ba9d-c29730446f7c,8260,164.06,Clothing,2024-01-06 16:54:27
06708d0a-7260-49dc-8511-cb7249e2fbcb,6310,161.46,Home,2023-09-21 17:36:27
f4c589eb-ea6c-4027-ae5d-2580167982ec,6320,140.92,Books,2023-03-21 14:27:27
b3afdfce-1d1f-4385-b3cd-e5dacfdcc99a,841,121.59,Kitchen,2024-02-24 17:02:14
51dc39ca-c5ab-4d63-91a6-d10fa85542eb,9154,76.84,Kitchen,2023-09-16 12:38:21
f349cd73-ce74-4700-81e2-ec4feaec10ce,9916,74.59,Kitchen,2023-03-29 11:42:32
07247806-c523-46d0-ad0c-18ce91090aad,7198,169.47,Electronics,2023-10-22 06:34:39
dbfb15ed-baf7-4ea3-bff7-1978d35fffe6,5716,52.33,Outdoors,2023-06-30 04:34:07
50f80502-4553-444f-ae4a-2a711c271394,7258,179.75,Electronics,2023-08-20 08:12:18
12c5c72a-01a3-4f02-be8b-cbb5fa81c929,9153,34.91,Clothing,2023-09-04 11:38:31
4f898e66-9de1-4077-9700-68b3779f7694,1768,79.37,Sports,2023-12-16 13:43:58
0cde9684-5bea-4264-8f33-c92d954c365d,1125,15.49,Sports,2024-03-04 11:52:49
531c80de-a6a8-43f0-afaa-cfe3db7a87dc,5881,147.27,Kitchen,2024-02-12 00:48:39
cc428a9b-9961-4048-aba8-29309f0027b3,6751,197.61,Clothing,2024-01-03 11:10:48
4837762a-e857-43f7-a329-78d2472acb69,4213,122.7,Electronics,2023-11-15 22:23:39
81ffde5c-0fdf-4ef8-ae7b-cbec88d06a2c,2147,100.49,Books,2023-12-11 00:20:36
1551f259-8942-40f1-90e5-666109072ed3,1517,92.52,Electronics,2023-06-18 04:17:10
675818d4-1e62-467e-92ce-5f4031a4343b,3897,89.07,Outdoors,2023-05-29 15:36:10
f4c1fc8b-db56-4840-80e7-9e804dd0334a,7528,170.66,Clothing,2023-04-21 03:35:25
a190cd0e-4f8b-45e5-a2a5-f208f8d21212,2320,64.15,Outdoors,2023-09-21 04:26:20
b8647d5a-f0ad-4ff5-ae56-842e3ddba225,9086,50.79,Books,2023-12-26 13:57:41
51cbec3d-ac30-4799-97a2-e7fb06841cbf,4544,184.25,Books,2024-03-02 05:27:11
8b8302e1-a48c-41d2-a16a-0b270ffecba8,6772,129.52,Books,2023-09-04 20:16:53
7ee3d247-fe19-4ef7-be33-d0e8c30cbf6b,9360,143.23,Books,2024-01-16 08:10:40
f4b89c24-7e24-41d3-8289-61d7040a6a0f,628,54.38,Electronics,2023-08-07 08:49:56
6c195915-8e99-4e4a-870b-5b7d4c450b55,2440,90.43,Outdoors,2023-05-13 22:46:26
59f4281e-1160-49c4-ba2d-3ae0d9d524c9,8030,56.09,Home,2023-06-16 19:25:37
f48734cd-a652-48f4-b735-d34dbd56558f,2544,134.94,Clothing,2023-11-04 17:06:07
754737d7-ef67-4369-b027-fd8685e8d477,5839,111.32,Kitchen,2023-08-08 07:20:44
d6f0553c-ada6-41c2-bad3-1c0a24d68d87,5958,119.29,Electronics,2024-01-31 05:33:58
43f09819-e270-4933-a8a0-3c1f819e4b7d,4936,174.15,Clothing,2023-07-04 00:38:21
40f8d1ba-54b7-4328-bcba-170da2d01145,6859,132.64,Kitchen,2024-01-05 22:23:41
a3de1cef-6cc7-435b-abbb-45cc5d0dea4a,6252,90.76,Kitchen,2023-12-12 19:10:00
c1e220cf-f1cf-4644-b828-4ad602ca35c5,988,24.57,Sports,2023-04-06 13:01:16
b5e57fe7-fa42-4d0a-b7b5-3959690c3849,2936,136.34,Electronics,2023-09-20 18:30:19
2f935af7-3de1-44f5-9874-b04531c117c9,341,157.79,Clothing,2023-09-29 00:38:33
fe9b1b7e-e531-43c3-ac37-da7c5f0a9067,4938,125.11,Outdoors,2023-11-18 09:45:10
d4ae566f-3317-424b-9470-a572bbf7c27b,5419,179.07,Books,2023-08-28 20:15:09
70ed52ab-dbde-4d5a-92ba-4e9fb9a41b62,5399,130.88,Clothing,2024-02-08 15:01:26
92283d76-d250-4f13-902a-59ae54748cfa,2275,190.69,Home,2023-05-24 13:59:32
5de2dfdd-cb08-4072-898a-e871e58bd198,469,193.78,Outdoors,2023-05-21 12:51:05
6d52f11b-196d-49fe-9849-ec4672e72610,2134,121.38,Sports,2023-05-27 08:53:29
1eed227e-cbb9-4bc7-92ed-e0bc2efa8128,8090,92.89,Clothing,2023-05-12 09:07:07
fad733eb-d410-4a2d-aa90-dd746b30ac11,9698,65.16,Kitchen,2023-09-13 15:39:40
2bb132d4-e324-4318-a844-83f2d6cd8a16,9266,79.62,Clothing,2023-06-27 15:47:56
f6ef3d4c-3952-4ff3-beff-fc801e7f21b9,2505,111.73,Clothing,2023-05-26 23:52:12
41c35b36-0ac2-439e-9ac9-07f27c1629e2,4639,140.57,Electronics,2024-02-23 22:47:19
00025d30-ec01-4037-958b-0c2f8a261b82,2095,54.33,Clothing,2023-09-21 20:24:45
1a8934cc-9229-46a8-90c3-59ffe385f169,487,157.86,Kitchen,2023-08-20 21:51:33
6714046b-f34e-4c24-9a40-a36a953a44d2,611,194.53,Clothing,2023-10-24 12:28:14
9f9d0ad8-7bc8-4de6-a33e-ca958ecc5e65,8269,142.11,Sports,2024-02-18 15:17:31
58262708-57d2-4a20-b70f-3c4d378cae60,98,48.66,Sports,2023-05-28 23:34:07
48023481-a3f2-4083-ad67-4f40fb05bfb3,907,97.39,Electronics,2023-07-29 09:04:25
6ac162f0-5bbd-4b9d-a3e3-ade6bcccc324,7567,196.05,Clothing,2023-11-22 21:36:17
ec283645-1779-4ed8-859b-f23855c5be91,7365,109.58,Electronics,2023-07-14 11:00:20
f5c6b771-e4e6-4f27-bb8f-f115e30dc5d5,8619,101.52,Outdoors,2023-03-21 11:23:17
150b5325-5247-434f-bcb4-faafd4dad52d,2125,97.4,Books,2023-09-12 20:28:31
6560a557-b25c-41e5-949b-e0a3579f4688,5727,190.13,Clothing,2023-10-20 10:30:57
98b74a58-6d8d-4f43-9ec3-1f3506d74fec,1004,61.92,Sports,2023-08-07 14:41:49
c3cf0171-ec63-4c65-b630-48f45ae7d878,8658,111.84,Kitchen,2023-10-10 20:34:51
3a333bcc-80c4-4057-b687-b14dc3280e1b,8930,171.04,Clothing,2024-01-12 21:52:24
1fa43779-5f09-4ae9-835d-d11aaabe01d0,5867,142.46,Home,2023-04-24 19:28:26
93ad77de-18b9-4e15-975b-fa601651dcea,7902,124.15,Electronics,2023-06-15 17:19:41
ec0bad0d-c38e-4840-be3e-05520efb04b5,1556,52.87,Clothing,2023-11-04 01:15:36
58250198-0306-4bb5-9308-23424ef7f611,5302,147.7,Outdoors,2023-07-27 03:47:31
f671676b-6c6d-4835-8678-05526c22f15c,1924,106.43,Sports,2023-08-25 17:04:30
324b31ff-9681-4999-af33-e37e8dbd3c17,6919,198.1,Clothing,2023-10-17 10:59:43
e0ddd880-e12e-43ff-a7d3-83eb2a649194,1938,44.45,Books,2023-09-02 05:20:46
6c06394f-b2f1-41d0-991d-68a56c1f4fc0,7575,35.35,Outdoors,2023-10-21 04:54:52
0ae08060-866a-470c-98f5-256f4c866b51,5156,164.97,Clothing,2023-06-15 14:22:23
631aecb7-ad3d-45d6-90e6-8395d6cd4d37,1605,39.75,Kitchen,2023-08-12 18:26:23
ab7da1af-d1bc-488d-848e-3f74d7bb8801,5833,14.02,Clothing,2023-06-04 15:06:18
19996aac-255f-43fb-a94a-ff2679308fde,1630,103.19,Kitchen,2023-11-21 13:45:09
c705165e-3c51-4b91-9282-8bfaafb88491,2320,133.58,Sports,2024-01-10 22:34:25
96e15cb7-d2de-461d-b849-1a10d3b2c5ba,9618,181.76,Sports,2024-02-25 05:15:16
1c19ebf8-ab93-42a9-9047-a6caa65177c2,2177,130.66,Clothing,2024-02-28 13:40:03
e8140452-b610-47f2-97b0-0376ffba360c,3113,74.73,Sports,2023-11-26 00:00:31
6e9a5f09-b09a-41a5-963d-799b8f5dc65b,1570,108.67,Kitchen,2023-10-26 02:07:08
c4349fbe-8d0d-48af-91df-ac2db1cb7bcf,1748,111.09,Books,2023-06-14 02:32:35
0723198b-c2ab-45e6-a6df-cdd930ed294b,5135,72.43,Sports,2023-07-25 22:18:52
fbaa8d91-274b-4ead-8278-7112d46e6463,8229,40.46,Kitchen,2023-06-06 17:09:17
0389fd17-f98f-4c33-b53b-721e277695f4,337,76.14,Kitchen,2023-06-07 04:11:52
e10e0a73-5b65-4871-9e6a-7100bb444ddd,4340,109.34,Electronics,2023-05-16 08:27:36
327a90ee-915e-4531-95dd-1ee2b74a45ab,7763,169.95,Outdoors,2024-03-04 07:19:49
ce1ce531-ddd2-4ae0-8de6-499b16127d3a,5818,42.88,Home,2024-02-11 16:51:25
8bb15801-a06d-4953-a192-01476350a62c,544,191.02,Outdoors,2023-10-01 13:25:12
0c286ba9-33a9-4eee-a18d-bb35bed27a05,9422,185.13,Home,2024-02-15 00:03:18
03feaa47-ed2a-444c-a089-48d90d3c61d3,6897,33.2,Home,2023-06-20 01:28:27
33da0868-6a81-4809-94dd-ff592186199a,2582,37.45,Home,2023-12-16 11:10:49
aedc2e03-8e96-4e0b-8a11-8b645d79a9d2,8016,149.05,Outdoors,2023-11-11 07:40:12
bcfa153e-1f7a-487a-ae65-60588b1052c5,4297,150.57,Outdoors,2023-06-08 15:49:55
743dafd8-69cf-4d21-8a54-1a21e9a49991,1847,177.46,Outdoors,2024-01-09 17:18:26
5cea1949-0315-455c-af9d-2f1da225d8cb,2706,176.48,Sports,2023-11-10 03:58:45
343e5afd-1a7b-4f2d-bd2e-2241e223b4cf,9838,42.44,Electronics,2024-02-29 04:59:00
ab6bf8e5-d216-4c69-b489-54141fe31c7d,8960,130.05,Outdoors,2024-03-10 17:11:53
3fef8e90-da3a-4bfe-928a-94852967ae97,7603,140.99,Kitchen,2023-12-28 05:54:41
8fc0ee05-9bb9-4cc4-8b36-6fbb7a6593df,2480,197.67,Kitchen,2023-07-10 16:23:51
9765039f-f495-4e4d-b332-6289f8bde435,8235,38.68,Clothing,2023-07-22 12:45:37
6ec50420-3386-411f-a9d5-2616fe6e0230,2752,179.22,Electronics,2023-11-16 03:40:39
a7c958aa-0f7b-48b2-ab98-e00d42c56640,7408,197.83,Clothing,2023-11-07 00:45:47
014d9875-bd1a-479b-9937-edac9e86d18c,5025,43.91,Outdoors,2023-12-26 19:22:18
726b09d0-063f-4b40-8e23-5dd53dc4cdfa,9987,92.73,Electronics,2023-11-17 08:46:28
24e054cc-65a2-46bc-87dc-ddcac9e3eca7,9269,160.13,Outdoors,2023-10-09 10:58:29
a7f38713-8505-4cb9-b2ae-b83d4efca85f,2243,88.9,Books,2023-09-08 17:55:19
79895a4d-1e2b-45d8-96b2-c3e82467ff06,1114,193.76,Outdoors,2023-04-19 00:16:30
84804cba-b7ec-4200-a1fe-36644ed40941,455,172.25,Kitchen,2023-12-29 18:02:23
dc01b328-a3af-4f09-a8e5-8a27ffcfd3be,9150,148.28,Sports,2023-05-14 09:08:36
46738786-6c84-47ae-97cb-910efbf96d7f,137,15.37,Clothing,2023-10-23 10:39:44
fa1ae707-dc9f-4e5c-9caa-b5e7874302c3,7684,178.32,Sports,2023-04-07 03:03:35
06bd12f2-9cdf-471e-b9ff-192bbba4471a,6558,10.43,Home,2024-01-30 00:27:11
aeddd39c-4a6c-465d-a365-c1a62c278f7e,4413,84.9,Home,2023-11-11 07:50:42
bd841f1c-4cf2-4007-8add-15143eecf2e8,3269,35.52,Home,2023-11-13 02:15:42
e82c0c29-d4c7-4544-9701-041cc4bebf5a,8378,35.31,Electronics,2023-11-14 16:13:05
2af4e2cc-4024-429b-9483-63cce1a24167,190,98.93,Clothing,2023-05-22 11:21:51
a98ad797-374f-476a-9196-c7d5841164bb,2924,181.65,Home,2024-01-10 20:27:32
d04f882e-6a3e-4de4-99e1-a8986723c5d8,7313,131.91,Kitchen,2023-12-11 07:35:45
cec401fc-7d6f-4dd6-91b7-190c3445d46f,9259,89.42,Books,2023-09-25 11:51:28
5bc41f2d-34c9-4235-a374-489342907c97,7349,92.95,Kitchen,2023-08-28 21:43:07
d3fc6809-aa61-42c9-8161-3934d1b9341c,9307,93.18,Kitchen,2023-11-27 17:22:31
bab35b8b-eeb5-4efc-86ee-6e6231c7cda3,4966,127.48,Kitchen,2023-09-01 15:07:23
3e8b2091-743b-4f28-9312-ed7f1b2621f9,3363,93.96,Sports,2023-10-15 17:37:11
7a5bcef0-c43e-4b25-bbae-800b009e09ad,6511,137.09,Sports,2023-07-18 09:17:56
7a5f8676-8e0e-4630-9b44-b73f2d71693b,7404,151.47,Electronics,2023-06-01 19:18:11
99b55b0a-b739-4307-8e16-1a40ab08d0c6,6335,54.79,Clothing,2023-07-10 16:47:17
d952adc3-fb76-4b76-9029-bb602c34adf1,4357,157.43,Kitchen,2024-02-21 16:15:15
0aea86ac-ec0a-495e-8913-72e85a9e20fa,6057,16.15,Clothing,2023-06-11 05:41:38
0f5615a5-96a4-4480-920c-e61fd6b891b5,1239,20.03,Outdoors,2023-12-10 21:10:43
08d7ecb3-86cb-4ac6-b4aa-598cda5fe4f2,5608,46.47,Electronics,2023-06-18 19:32:09
7e08b578-1ed5-4f04-a464-be13e26e933f,3410,113.19,Outdoors,2024-02-11 02:55:51
133a6f98-45ea-46c6-82cb-72ce33c72ba7,554,198.92,Electronics,2023-04-23 02:34:26
f613caa4-1ff6-453f-88da-1b3c3b111cbd,9914,69.37,Clothing,2023-04-12 13:05:56
08aed0f4-e345-4fb3-aa85-75bdfa66d2e4,3710,14.44,Books,2024-02-20 14:04:26
d74551e6-0fba-4af1-a80d-4640bc10706b,7153,21.13,Electronics,2023-08-03 08:18:05
cc2f0fc6-4565-4677-ac00-2677e762b535,7093,26.68,Books,2024-01-19 06:49:47
a0554d8d-5d7d-4949-a42c-d732459e82bc,2140,99.77,Kitchen,2024-02-03 10:37:41
986b777b-ad1a-4eca-bf48-361bbfe89f7f,3797,89.08,Electronics,2023-09-28 00:11:17
20ec48a6-9d17-4ed9-8983-9ec7c6c5283e,2528,183.77,Sports,2023-05-10 21:07:48
0b918823-132d-4aed-94c1-ab0bdb6129cc,4194,31.52,Kitchen,2023-07-11 21:35:47
b8ad999a-c6af-47fe-ad24-0d2abee6d37e,2480,58.27,Clothing,2023-10-28 23:33:08
e877eb27-c8cb-483e-9c23-f7937b99993c,3451,199.92,Sports,2023-04-14 19:01:36
72ac59f3-a42c-4c6c-92d7-6d65bc0ae8ca,5578,78.91,Outdoors,2023-06-01 05:33:33
559b07c6-2b56-4000-ba95-9383ca665b9a,3872,178.4,Kitchen,2023-05-31 22:38:07
9874a613-2dd3-4743-8904-4d0355dc019a,9078,39.32,Sports,2023-08-22 06:47:28
88dd6efd-b234-4fb9-9b37-dab251c826f2,6693,143.24,Books,2023-08-31 05:24:13
f53488c9-7637-4bd5-bedd-6947304666cc,6456,169.72,Electronics,2024-03-11 08:11:48
2e1385fe-4f39-464c-b1b1-26d9f26c7a82,6666,82.46,Clothing,2023-06-13 23:16:27
a3d8b5ec-4d98-4772-9b5a-22bf60bb93c2,823,103.52,Sports,2023-11-25 10:52:35
8a2d8cc3-d3b5-4c8d-91a7-c60c063d9cc0,8586,190.76,Electronics,2023-09-24 19:11:06
c744fdae-959e-49f6-b0de-d7bbcf3205f2,8827,71.54,Kitchen,2023-07-11 06:32:09
4a821d42-3250-40f4-83fd-c248d107430d,623,135.48,Home,2023-11-06 09:49:39
1f5e8447-7015-49ec-b069-d68217667e30,1323,69.83,Electronics,2024-01-03 14:30:28
031ef525-8e15-4407-b10b-dc1f520435f0,6027,43.22,Home,2023-10-10 09:29:48
17377dcb-b351-4c6c-b38d-ec09e4381a04,5744,147.53,Clothing,2024-01-27 09:16:27
f9cf7694-ae66-406b-be3c-2096426539d6,5929,54.8,Electronics,2023-04-13 13:02:31
10965ef5-ef48-4831-b64f-dbabe5132ec7,8143,103.88,Electronics,2023-04-09 01:38:32
bc83c3db-678c-4ec6-af05-d580dba14066,727,127.62,Books,2023-10-27 14:37:23
cb74888f-7de4-44cb-84ae-3c2217965667,8481,180.83,Electronics,2023-05-01 07:01:56
d474ec17-d3a5-4709-babb-353e6addc4ba,269,51.29,Clothing,2023-05-21 09:53:53
e19732d3-6a80-48fa-809c-1adf405d4937,9810,186.17,Clothing,2024-02-03 23:49:44
54773804-7077-45f6-b4ef-a1250ab17b87,864,80.85,Outdoors,2023-09-18 13:36:38
32e71b9f-6c00-41bc-a1d8-f22dd5a0786a,8139,66.29,Clothing,2023-04-28 13:15:41
176fd758-f43e-4624-8e9d-c0a2041bcdf7,3224,187.84,Kitchen,2023-11-24 04:36:19
802cde91-9497-4abb-9475-690fd913c85e,9732,165.37,Electronics,2023-08-23 06:07:09
5353d36b-1541-4c64-82eb-a40335019d0e,8664,137.21,Outdoors,2023-12-14 08:17:26
428647de-e1f0-464f-824a-1351e07f93a3,9418,171.86,Books,2023-08-11 19:22:45
699b7fc0-3f7b-4d63-97e3-ed9f623e9067,4393,43.19,Books,2023-12-16 11:59:47
0d3b4a87-6ca1-4522-9e11-ad99ea139b3d,1399,68.77,Outdoors,2024-02-22 21:16:39
89b2ddc1-981d-4506-a01d-766c3f9e77cf,3085,26.64,Kitchen,2023-04-20 21:32:13
a196e4f9-df90-4033-8b1f-07d8801235ef,333,125.18,Clothing,2023-09-27 20:00:04
739074b4-9087-492f-9637-8520dbfc991f,6814,120.3,Sports,2023-12-04 06:56:53
08a44761-29fe-4271-b08a-bddb216a3dd7,9525,44.3,Sports,2023-03-25 12:33:39
c7eac8b3-3d8a-44c6-8cbe-da873c1c316f,9035,14.24,Home,2023-10-16 14:18:22
fd24264c-f98b-41da-b084-c3880ef9f4f6,4443,32.7,Clothing,2023-09-07 01:40:31
c69053b9-3c50-484a-a62d-7130a8e7cb9e,1145,114.16,Books,2023-10-12 14:46:42
f5e21995-9035-41c5-9083-af0865f74f31,8389,128.44,Outdoors,2023-04-11 03:10:49
8637d5d8-2d1c-41de-9888-4c91483c4db7,8261,79.53,Clothing,2023-06-09 16:29:27
6872f143-64db-462a-8a9d-1b2686559627,8760,173.42,Kitchen,2023-11-21 00:33:01
1440ec8b-1ff1-48c9-b278-9bd337805425,7910,195.16,Home,2024-02-06 04:20:48
2644e4b2-ca30-48e3-845f-bc9936a867ba,4218,124.31,Home,2023-08-19 15:12:48
815c9c3a-0da4-4f63-af69-a8160e21c3be,2532,196.54,Sports,2023-10-10 15:14:27
3d5217c2-a208-4141-b642-8288e0ad83e8,8329,130.39,Electronics,2024-03-02 20:27:42
c07a3e79-001d-44ec-9305-854ccd320ce4,8889,15.83,Books,2024-02-29 17:44:03
4eeb7da3-619c-4d4c-9b20-3245f0ae67d8,7667,86.48,Kitchen,2023-05-22 14:19:14
11e9da36-9004-409f-8c6f-1dec33f3a7dd,5638,16.14,Home,2023-12-17 08:53:42
4dc16815-47a1-4262-bc93-2b0a38806b70,7523,106.53,Electronics,2023-11-29 06:34:40
a76f1338-8b53-42d2-8d34-fd94fe3f1f79,4185,33.86,Outdoors,2024-03-10 05:14:02
9cd01417-0d11-4597-b670-a66a13bc5778,6092,106.49,Sports,2023-09-08 09:34:17
07ee21d7-ca31-4760-8bdf-27a1f02eff56,1451,14.49,Outdoors,2023-11-07 10:09:57
4181e432-aa0e-4192-9a2b-6f06810ca968,1908,171.92,Electronics,2023-10-02 04:28:59
ccda0686-1702-4b12-9237-c39cad281b8e,832,148.26,Books,2023-05-12 04:17:21
2bb4f65b-0592-4628-91da-dcf7265b267d,2766,69.67,Sports,2023-04-06 23:50:46
93e85f84-82f1-4e89-9c11-b7bfcbc265f7,176,21.13,Sports,2023-10-03 08:57:59
ee7692c3-d373-45e4-9b9f-ec42ccea1a30,5584,182.38,Kitchen,2023-07-30 11:39:36
2ce2d47a-6498-452b-b994-17ee4422bced,9896,123.2,Electronics,2023-03-31 17:44:17
97705542-37a2-42ab-b9d8-7a98da2605c0,155,106.97,Kitchen,2024-01-29 01:45:29
c8355eed-17c3-4f8f-89f5-07a40717c842,7552,16.41,Clothing,2023-12-25 23:47:48
9a6caa8e-d2c5-49bf-89ba-c5dfe290b971,235,29.66,Kitchen,2023-12-28 09:12:02
f8276aa2-3491-431b-8ab1-ef1fb9dd1025,8469,161.03,Books,2024-01-02 06:05:10
a4ce3a9e-3e64-42e0-96ab-250ecfd082b1,8621,195.61,Books,2023-07-05 14:42:02
5a74af61-d631-46ce-bc28-445059fbc79e,9052,97.26,Sports,2023-04-18 18:18:24
18a96f54-dbd1-4525-b615-25ecbf45ba69,1353,177.35,Kitchen,2023-08-19 21:42:02
dad28459-9310-4422-922a-7b746f3bd926,6544,31.79,Sports,2023-10-02 05:40:21
090583e8-8e3c-4f8e-9fe5-fa7a37709b11,2677,98.59,Sports,2023-07-21 04:28:26
8254263e-5648-4f6e-a153-096975021177,2372,35.53,Home,2023-09-25 01:51:36
bf6926dc-a64f-4d88-b204-bb8ec2447ce1,7431,105.85,Books,2024-01-07 13:55:23
8a1d9976-64f3-4a36-93a6-d79761db65a9,9528,39.11,Home,2023-10-03 21:26:28
c893554e-4878-4a1a-94a3-0a9fe1b8185e,9133,113.39,Electronics,2024-02-19 03:18:08
54be7d08-4906-47ce-b620-7af709ed1e99,8969,106.98,Books,2024-03-17 05:20:21
308a0dab-19be-451a-82b3-fc3f628d314f,3888,25.65,Kitchen,2024-01-31 13:54:09
03f00bde-8692-49ed-9efd-23c587f8673d,1812,144.2,Sports,2023-08-27 01:03:03
db930049-842c-492a-a11d-473af5f75be7,2330,172.08,Kitchen,2024-03-09 00:14:55
af0aafe6-1a55-455d-9900-3a3e238c2bce,4490,106.04,Outdoors,2023-08-02 11:01:44
e55cd673-4774-4b79-a1b3-e25622d9463a,1557,178.55,Books,2023-04-16 14:23:45
28d3a299-3e9b-445f-811d-b5913c1e0414,4174,76.32,Books,2023-09-03 06:35:11
f7c92a85-2f8a-46f0-bb7c-33eea1ebe763,1127,111.26,Clothing,2023-09-22 07:15:29
7d26a205-cde5-4b4b-b9dd-5599069f8a13,7771,197.15,Home,2023-05-11 02:34:25
04827e61-d867-4e1d-a202-be14043addb2,3783,41.29,Outdoors,2023-06-17 09:37:07
efdce50e-ac5a-461b-ac0a-4496f72c9e37,7328,159.79,Home,2023-04-27 19:24:04
56e4aad3-6a59-450a-a3eb-0214f8f52364,2677,114.77,Electronics,2023-05-12 12:40:21
f6a0fef3-64da-4049-9c8d-b6ea908da2be,816,128.11,Electronics,2023-05-12 12:37:31
23abe147-8c6c-4083-8a9f-8318ee528b0f,5166,15.53,Sports,2023-05-16 16:01:11
05797471-bcc7-416a-8650-b889b4beacfe,5079,39.33,Home,2023-07-24 20:59:12
2c5c40ea-78d6-4112-87f2-2a2397dc7e3c,6364,195.55,Electronics,2023-12-21 22:03:34
e66753d6-fb32-4e3b-9d32-042fcfde42c9,8959,19.59,Sports,2023-05-12 11:54:19
2e97013c-2b39-4bd9-aaae-9dbe18dc57f4,2496,15.7,Clothing,2023-10-08 22:03:46
8c998334-1678-42d4-8100-0e3af3a6a710,6601,106.14,Outdoors,2023-06-27 16:13:46
f96feaf8-d546-4ebc-91e1-fd606c7e369c,4281,112.47,Sports,2024-02-22 21:19:03
5bad81a4-fc87-48b9-8021-bafd1492f4f3,4235,88.84,Electronics,2023-05-30 01:10:54
029cef42-b019-4a9d-ad3c-bc99a6e336d0,5389,41.78,Kitchen,2024-02-17 06:34:07
41460fe4-34f5-42dc-8f46-0dc1533de44e,7920,107.12,Sports,2023-05-31 18:44:20
db8bf147-50ee-4704-8d02-8900e8b03646,5000,70.89,Books,2024-03-13 16:54:17
100eb2b6-e348-4954-8d71-f0251e995cfd,6607,133.3,Books,2023-05-23 13:06:56
23b617d8-c4b5-453d-aafd-90634cf6eb8c,4772,141.26,Electronics,2024-01-06 16:49:16
2cb8787d-cf5d-4a1b-b66f-eed66af2d46b,9849,163.1,Home,2023-09-08 03:02:42
44e71f80-0cec-4475-93d3-1ae73049cb04,5150,113.02,Outdoors,2024-01-23 21:58:49
0c767d1f-311b-483a-9ba7-330ba5d9c247,4299,176.64,Home,2023-06-02 23:18:34
30fecb83-6aa6-4846-ae0e-23729ac7146f,6667,65.38,Books,2023-10-08 13:15:47
cca1feb1-5c73-42ad-9007-549a81e76eb7,7836,25.91,Electronics,2023-04-15 20:16:37
892a7f86-ed33-42eb-9375-83146084b4c8,7431,129.26,Clothing,2023-11-21 02:55:07
5a796154-8059-49b3-a17b-b058782c22db,6383,159.81,Kitchen,2023-03-25 15:50:03
b7cd25b4-641a-412d-bfe7-6cb423be8e6c,6704,82.85,Electronics,2023-09-10 00:41:27
c2ccf29b-e176-4f52-b30d-508aba6bfed2,1596,130.24,Home,2023-05-17 18:43:32
62af76db-de63-40a9-86c8-d931b2ee7223,2930,179.19,Outdoors,2023-05-06 07:34:48
aaf3d3d4-16cb-4e25-83e8-740fe0da4ee9,7358,184.07,Sports,2023-12-19 00:05:14
1a84baee-c292-447f-bb88-ffd88a85b9c9,2766,120.21,Electronics,2023-12-03 04:59:54
e4a8f7cf-3d97-4680-aeb3-ed9f7976f56f,4697,166.88,Outdoors,2024-02-08 03:46:42
1039df9b-d563-42f6-b8df-0380808723c1,2496,28.18,Outdoors,2023-08-28 14:12:39
